Date,Open,High,Low,Close,Adj Close,Volume
4/18/2018,null,null,null,null,null,null
4/19/2018,null,null,null,null,null,null
4/20/2018,null,null,null,null,null,null
4/23/2018,null,null,null,null,null,null
4/24/2018,null,null,null,null,null,null
4/25/2018,null,null,null,null,null,null
4/26/2018,null,null,null,null,null,null
4/27/2018,null,null,null,null,null,null
4/30/2018,null,null,null,null,null,null
5/1/2018,null,null,null,null,null,null
5/2/2018,null,null,null,null,null,null
5/3/2018,null,null,null,null,null,null
5/4/2018,null,null,null,null,null,null
5/7/2018,null,null,null,null,null,null
5/8/2018,null,null,null,null,null,null
5/9/2018,null,null,null,null,null,null
5/10/2018,null,null,null,null,null,null
5/11/2018,null,null,null,null,null,null
5/14/2018,null,null,null,null,null,null
5/15/2018,null,null,null,null,null,null
5/16/2018,null,null,null,null,null,null
5/17/2018,null,null,null,null,null,null
5/18/2018,null,null,null,null,null,null
5/22/2018,null,null,null,null,null,null
5/23/2018,null,null,null,null,null,null
5/24/2018,5.3,5.35,5.26,5.35,5.35,1640700
5/25/2018,5.4,5.42,5.12,5.17,5.17,2107000
5/28/2018,5.19,5.19,5.03,5.08,5.08,1028500
5/29/2018,5.04,5.08,4.85,5.05,5.05,2469300
5/30/2018,5.05,5.07,4.72,4.73,4.73,2518300
5/31/2018,4.74,5.38,4.74,5.01,5.01,3369200
6/1/2018,5.07,5.13,4.75,5.01,5.01,2040200
6/4/2018,4.85,4.94,4.82,4.84,4.84,1498000
6/5/2018,4.9,5.04,4.83,4.92,4.92,1626200
6/6/2018,5,5.25,4.97,5.18,5.18,2738700
6/7/2018,5.18,5.22,4.98,5.15,5.15,2758600
6/8/2018,5.19,5.19,4.99,5.14,5.14,1301500
6/11/2018,5.11,5.12,4.97,5.04,5.04,1036700
6/12/2018,4.98,5,4.8,4.97,4.97,1194500
6/13/2018,4.92,5.09,4.89,4.98,4.98,1582200
6/14/2018,5.01,5.05,4.92,5.02,5.02,955700
6/15/2018,4.99,5.01,4.89,4.94,4.94,1029000
6/18/2018,4.95,4.95,4.7,4.92,4.92,1810500
6/19/2018,4.86,5.04,4.83,5.04,5.04,2130200
6/20/2018,null,null,null,null,null,null
6/21/2018,null,null,null,null,null,null
6/22/2018,5.5,5.65,5.17,5.39,5.39,2163400
6/25/2018,5.44,5.5,5.15,5.25,5.25,1620900
6/26/2018,5.3,5.34,5.04,5.1,5.1,1547700
6/27/2018,5.1,5.1,4.8,4.91,4.91,1618800
6/28/2018,4.85,5.1,4.81,5.09,5.09,1257700
6/29/2018,5.14,5.3,4.92,5.3,5.3,2539900
7/3/2018,5.24,5.24,5.06,5.11,5.11,860600
7/4/2018,5.06,5.13,5,5.11,5.11,416300
7/5/2018,5.15,5.16,5.05,5.06,5.06,746600
7/6/2018,5.05,5.08,5,5.02,5.02,519300
7/9/2018,5.02,5.04,4.92,4.96,4.96,792000
7/10/2018,5,5.03,4.89,4.92,4.92,1667200
7/11/2018,4.88,4.93,4.82,4.89,4.89,1160700
7/12/2018,4.9,4.9,4.82,4.83,4.83,654900
7/13/2018,4.82,4.84,4.64,4.66,4.66,1863900
7/16/2018,4.62,4.645,4.17,4.26,4.26,3713800
7/17/2018,4.25,4.37,4.12,4.33,4.33,2198200
7/18/2018,4.39,4.61,4.24,4.48,4.48,2261100
7/19/2018,4.48,4.53,4.27,4.32,4.32,1037700
7/20/2018,4.27,4.36,4.22,4.33,4.33,1197100
7/23/2018,4.35,4.5,4.3,4.46,4.46,1428600
7/24/2018,4.5,4.5,4.24,4.29,4.29,1082800
7/25/2018,4.27,4.29,4.17,4.18,4.18,1078200
7/26/2018,4.15,4.18,4.04,4.1,4.1,1932100
7/27/2018,4.16,4.2,4.08,4.12,4.12,940300
7/30/2018,4.17,4.28,4.05,4.17,4.17,1050100
7/31/2018,4.14,4.35,4.05,4.35,4.35,3505500
8/1/2018,5.25,5.25,4.76,4.83,4.83,10928500
8/2/2018,4.85,4.93,4.66,4.68,4.68,3053900
8/3/2018,4.69,4.75,4.61,4.67,4.67,867800
8/7/2018,4.75,4.84,4.67,4.69,4.69,2027300
8/8/2018,4.7,4.78,4.62,4.62,4.62,1847200
8/9/2018,4.7,4.7,4.4,4.6,4.6,1895200
8/10/2018,4.6,4.65,4.38,4.43,4.43,1559600
8/13/2018,4.46,4.47,4.17,4.25,4.25,2130700
8/14/2018,4.21,4.24,3.98,4.12,4.12,3010500
8/15/2018,4.55,4.68,4.26,4.65,4.65,5672400
8/16/2018,4.6,4.73,4.42,4.5,4.5,3999200
8/17/2018,4.45,4.6,4.38,4.59,4.59,1282300
8/20/2018,4.62,4.91,4.6,4.82,4.82,2423200
8/21/2018,4.95,5.08,4.75,4.91,4.91,3786600
8/22/2018,4.91,5.08,4.69,5.01,5.01,3815500
8/23/2018,5.01,5.05,4.89,5,5,2236900
8/24/2018,5.03,5.3,5.01,5.29,5.29,4973200
8/27/2018,5.4,5.88,5.39,5.65,5.65,8568700
8/28/2018,5.55,5.58,5.12,5.3,5.3,4841500
8/29/2018,5.47,5.65,5.4,5.57,5.57,3287400
8/30/2018,5.49,5.58,5.27,5.36,5.36,3890200
8/31/2018,5.42,5.54,5.29,5.54,5.54,3687000
9/4/2018,5.67,5.75,5.59,5.75,5.75,3863500
9/5/2018,5.91,6,5.57,5.89,5.89,5371100
9/6/2018,6.09,7.1,6.07,7.1,7.1,11920900
9/7/2018,7.59,7.94,6.92,7.03,7.03,15011600
9/10/2018,7.25,7.78,7.25,7.74,7.74,7862000
9/11/2018,7.8,8.49,7.47,8.45,8.45,10559500
9/12/2018,8.68,8.95,7.66,8.25,8.25,15324700
9/13/2018,8.21,8.33,7.26,7.49,7.49,10550600
9/14/2018,6.82,7.9,6.76,7.7,7.7,8058500
9/17/2018,8.19,8.28,7.75,8.26,8.26,5194200
9/18/2018,8.46,8.84,8.35,8.73,8.73,7067000
9/19/2018,8.99,9.09,7.71,8.1,8.1,13821900
9/20/2018,8.31,8.62,8.11,8.49,8.49,6752000
9/21/2018,8.33,8.45,8.12,8.44,8.44,3824200
9/24/2018,8.38,8.54,8.22,8.39,8.39,2987400
9/25/2018,8.47,8.55,8.15,8.25,8.25,3421000
9/26/2018,8.37,8.43,8.15,8.43,8.43,5915300
9/27/2018,8.35,8.38,8.15,8.17,8.17,2110100
9/28/2018,8.11,8.85,8.05,8.75,8.75,4966600
10/1/2018,8.9,9.04,8.53,8.82,8.82,4403400
10/2/2018,8.5,8.62,7.82,8.11,8.11,5765800
10/3/2018,8.15,8.26,7.71,8,8,4258200
10/4/2018,8.1,8.47,8.035,8.45,8.45,4538400
10/5/2018,8.54,8.59,8.21,8.47,8.47,3847200
10/9/2018,8.6,8.8,8.51,8.64,8.64,4455500
10/10/2018,8.6,8.78,8.23,8.4,8.4,5362200
10/11/2018,8.26,8.59,8.14,8.27,8.27,4764100
10/12/2018,8.44,8.59,8.38,8.49,8.49,3477900
10/15/2018,8.6,8.97,8.57,8.95,8.95,6486000
10/16/2018,9.12,9.29,8.12,8.23,8.23,13013200
10/17/2018,7.75,8.32,7.09,7.74,7.74,10058700
10/18/2018,7.81,8.14,7.6,7.66,7.66,4167100
10/19/2018,7.66,7.72,6.44,6.71,6.71,11917300
10/22/2018,6.66,7.06,5.63,5.82,5.82,15250200
10/23/2018,5.01,6.32,4.84,5.85,5.85,18694700
10/24/2018,6.16,6.22,5.48,5.5,5.5,7242900
10/25/2018,5.5,6.12,5.16,5.89,5.89,6325300
10/26/2018,5.75,6.06,5.52,5.8,5.8,6181000
10/29/2018,5.89,6,5.05,5.32,5.32,7730200
10/30/2018,5.16,5.57,5.16,5.33,5.33,4707600
10/31/2018,5.53,5.96,5.41,5.9,5.9,5231400
11/1/2018,6,6.25,5.76,6.15,6.15,5817000
11/2/2018,6.24,6.37,6.13,6.25,6.25,4453400
11/5/2018,6.33,6.56,6.13,6.48,6.48,3660900
11/6/2018,6.51,7.15,6.41,6.84,6.84,6568500
11/7/2018,7.11,7.2,6.68,7.09,7.09,6259900
11/8/2018,7,7.04,6.71,6.74,6.74,2992100
11/9/2018,6.5,6.59,6.19,6.38,6.38,5018900
11/12/2018,6.17,6.23,5.72,6.05,6.05,4020600
11/13/2018,6.02,6.29,5.9,6.08,6.08,2396600
11/14/2018,5.9,6.05,5.68,5.98,5.98,2860700
11/15/2018,5.86,6.46,5.86,6.44,6.44,3264300
11/16/2018,6.37,6.54,6.16,6.2,6.2,2161400
11/19/2018,6.19,6.24,5.83,5.83,5.83,2265000
11/20/2018,5.66,6.03,5.45,5.85,5.85,3217400
11/21/2018,6,6.13,5.9,5.9,5.9,1780300
11/22/2018,5.92,5.99,5.77,5.81,5.81,763300
11/23/2018,5.77,5.92,5.65,5.85,5.85,929500
11/26/2018,5.98,5.98,5.58,5.67,5.67,1512500
11/27/2018,5.54,5.79,5.51,5.59,5.59,1417400
11/28/2018,5.6,5.89,5.56,5.87,5.87,1493500
11/29/2018,5.87,6.18,5.78,6.1,6.1,1885700
11/30/2018,6.14,6.27,6,6.06,6.06,4164800
12/3/2018,6.15,6.19,5.67,5.87,5.87,3524100
12/4/2018,5.8,5.84,5.56,5.6,5.6,2229600
12/5/2018,5.5,5.68,4.97,5.13,5.13,2865500
12/6/2018,5.02,5.43,4.92,5.2,5.2,4621400
12/7/2018,5.49,5.58,5.03,5.2,5.2,3895200
12/10/2018,5.21,5.23,4.89,5.05,5.05,2225100
12/11/2018,5.15,5.38,5.05,5.32,5.32,1819900
12/12/2018,5.35,5.46,5.1,5.15,5.15,1873700
12/13/2018,5.16,5.24,4.88,4.99,4.99,1854400
12/14/2018,4.99,5.13,4.88,4.95,4.95,2335000
12/17/2018,4.89,5.12,4.72,4.9,4.9,2545700
12/18/2018,5,5.09,4.91,4.96,4.96,1516200
12/19/2018,4.95,5.03,4.78,4.81,4.81,1622000
12/20/2018,4.76,4.85,4.44,4.55,4.55,2229900
12/21/2018,4.6,4.615,4.26,4.31,4.31,2442900
12/24/2018,4.25,4.42,4.11,4.31,4.31,1860400
12/27/2018,4.57,4.59,4.15,4.26,4.26,2256000
12/28/2018,4.36,4.82,4.25,4.82,4.82,2190400
12/31/2018,4.9,4.92,4.6,4.71,4.71,1480700
1/2/2019,4.61,5.23,4.54,5.21,5.21,2776000
1/3/2019,5.2,5.83,5.05,5.55,5.55,5533800
1/4/2019,5.7,5.99,5.7,5.81,5.81,3740800
1/7/2019,5.88,6.39,5.79,6.37,6.37,5133200
1/8/2019,6.45,6.63,5.88,6.18,6.18,7189700
1/9/2019,6.15,6.35,6.04,6.3,6.3,3255100
1/10/2019,6.35,6.55,6.14,6.33,6.33,4118000
1/11/2019,6.26,6.61,6.18,6.34,6.34,3582100
1/14/2019,6.34,6.45,6.11,6.21,6.21,4395200
1/15/2019,6.18,6.29,6.02,6.06,6.06,2440700
1/16/2019,6.12,6.2,6.01,6.2,6.2,1249300
1/17/2019,6.19,6.45,6.14,6.41,6.41,3305600
1/18/2019,6.55,6.95,6.51,6.92,6.92,6261400
1/21/2019,7,7.6,7,7.59,7.59,4717500
1/22/2019,7.1,7.28,6.88,7.07,7.07,6943600
1/23/2019,7.1,7.33,6.83,6.92,6.92,4582200
1/24/2019,6.92,7.01,6.69,6.69,6.69,3859900
1/25/2019,6.79,6.88,6.51,6.77,6.77,5825500
1/28/2019,6.73,6.98,6.64,6.97,6.97,4023000
1/29/2019,7.02,7.15,6.76,6.96,6.96,3010800
1/30/2019,6.83,7.07,6.83,6.94,6.94,2599600
1/31/2019,6.96,7.49,6.93,7.45,7.45,6033900
2/1/2019,7.52,7.73,7.4,7.42,7.42,4530700
2/4/2019,7.59,7.94,7.48,7.79,7.79,5685700
2/5/2019,7.8,7.87,7.21,7.41,7.41,3972100
2/6/2019,7.33,7.36,6.75,7.02,7.02,4123900
2/7/2019,6.87,7.3,6.75,7.25,7.25,3022800
2/8/2019,7.25,7.3,7.03,7.05,7.05,2225300
2/11/2019,7.08,7.16,6.71,6.81,6.81,1950900
2/12/2019,6.63,7.25,6.58,7.25,7.25,2866300
2/13/2019,7.28,7.44,7.12,7.24,7.24,2257400
2/14/2019,7.22,7.23,7.08,7.18,7.18,990300
2/15/2019,7.29,7.44,7.19,7.39,7.39,2482300
2/19/2019,7.41,7.5,7.34,7.5,7.5,2088000
2/20/2019,7.56,7.88,7.53,7.88,7.88,3869000
2/21/2019,7.92,8.09,7.63,7.75,7.75,3570100
2/22/2019,7.86,7.89,7.55,7.75,7.75,1709300
2/25/2019,7.65,7.73,7.38,7.48,7.48,2212000
2/26/2019,7.46,7.69,7.34,7.43,7.43,2692000
2/27/2019,7.44,7.45,7.23,7.38,7.38,1934800
2/28/2019,7.4,7.52,7.38,7.52,7.52,1327900
3/1/2019,7.58,7.58,7.45,7.5,7.5,1046800
3/4/2019,7.41,7.45,7.13,7.38,7.38,2036000
3/5/2019,7.33,7.38,7.22,7.29,7.29,1626200
3/6/2019,7.28,7.38,7.22,7.31,7.31,1331500
3/7/2019,7.32,7.35,6.99,7.01,7.01,2122900
3/8/2019,6.88,7.3,6.85,7.23,7.23,2149100
3/11/2019,7.24,7.43,7.24,7.41,7.41,2562200
3/12/2019,7.47,7.63,7.36,7.4,7.4,3087600
3/13/2019,7.65,7.99,7.57,7.83,7.83,6226700
3/14/2019,8.36,8.4,8.05,8.11,8.11,8150500
3/15/2019,8.2,8.25,8.08,8.1,8.1,9188900
3/18/2019,8.2,8.96,8.2,8.91,8.91,8990400
3/19/2019,9.39,9.7,9.05,9.2,9.2,10507900
3/20/2019,9.2,9.26,8.83,8.95,8.95,5057000
3/21/2019,8.95,9.12,8.75,9.04,9.04,2962600
3/22/2019,9.11,9.11,8.43,8.52,8.52,3990800
3/25/2019,8.45,8.63,8.15,8.39,8.39,3603100
3/26/2019,8.56,9.08,8.52,9.08,9.08,5077500
3/27/2019,9.03,9.22,8.35,8.55,8.55,6219500
3/28/2019,8.52,8.75,8.35,8.67,8.67,3126000
3/29/2019,8.76,8.895,8.68,8.83,8.83,2120400
4/1/2019,9.07,9.08,8.86,9.01,9.01,2329300
4/2/2019,8.97,9.01,8.74,8.89,8.89,1679100
4/3/2019,8.82,9,8.73,8.76,8.76,1579200
4/4/2019,8.82,8.89,8.62,8.74,8.74,1399400
4/5/2019,8.84,8.91,8.77,8.85,8.85,1253700
4/8/2019,8.9,8.91,8.68,8.72,8.72,1204000
4/9/2019,8.65,8.67,8.33,8.42,8.42,2047100
4/10/2019,8.42,8.57,8.37,8.55,8.55,1223900
4/11/2019,8.59,8.68,8.24,8.25,8.25,2085400
4/12/2019,8.38,8.43,8.3,8.37,8.37,1000900
4/15/2019,8.33,8.4,7.95,8,8,2369000
4/16/2019,7.99,8.21,7.86,7.9,7.9,2157300
4/17/2019,8.34,8.89,8.11,8.85,8.85,6093100
4/18/2019,9.2,9.27,8.75,8.99,8.99,5957200
4/22/2019,9.18,9.5,9.03,9.41,9.41,5245500
4/23/2019,9.42,9.45,9.22,9.35,9.35,3041400
4/24/2019,9.41,9.6,9.29,9.6,9.6,3241700
4/25/2019,9.62,9.77,9.56,9.66,9.66,2752500
4/26/2019,9.74,10.5,9.72,10.48,10.48,7646900
4/29/2019,10.84,11.29,10.7,11.11,11.11,6319000
4/30/2019,11.05,11.09,10.42,10.44,10.44,5253000
5/1/2019,10.6,10.93,10.45,10.52,10.52,3438600
5/2/2019,10.64,10.67,9.77,10.03,10.03,4614300
5/3/2019,10.22,10.5,10.17,10.36,10.36,3103600
5/6/2019,9.89,10.47,9.77,10.38,10.38,2250800
5/7/2019,10.29,10.37,9.91,10.05,10.05,2483600
5/8/2019,10.12,10.24,9.96,10.13,10.13,1805800
5/9/2019,10.19,10.25,9.79,9.88,9.88,2303300
5/10/2019,9.8,9.91,9.53,9.55,9.55,3235000
5/13/2019,9.35,9.35,8.81,8.86,8.86,3380600
5/14/2019,9.17,9.34,9.14,9.25,9.25,2300400
5/15/2019,9.25,9.74,9.07,9.71,9.71,2992500
5/16/2019,9.82,9.93,9.56,9.62,9.62,2466300
5/17/2019,9.5,9.59,9.13,9.25,9.25,2260700
5/21/2019,9.3,9.45,9.3,9.33,9.33,1228900
5/22/2019,9.33,9.5,9.14,9.2,9.2,1595600
5/23/2019,9.16,9.2,8.8,8.92,8.92,2094000
5/24/2019,9.11,9.28,9.02,9.04,9.04,1525300
5/27/2019,9.11,9.43,9.09,9.34,9.34,1450500
5/28/2019,9.49,9.69,9.365,9.55,9.55,3820200
5/29/2019,9.45,9.46,9.15,9.29,9.29,1553500
5/30/2019,9.39,9.48,8.97,9.05,9.05,1211500
5/31/2019,8.9,9.02,8.52,8.67,8.67,2253700
6/3/2019,8.67,8.89,8.35,8.39,8.39,2138700
6/4/2019,8.53,8.71,8.43,8.71,8.71,2077700
6/5/2019,8.96,8.97,8.43,8.47,8.47,2195500
6/6/2019,8.5,8.52,8.21,8.37,8.37,1092900
6/7/2019,8.35,8.65,8.27,8.51,8.51,1706800
6/10/2019,8.78,8.81,8.63,8.76,8.76,1448600
6/11/2019,8.95,9.02,8.625,8.79,8.79,2050300
6/12/2019,8.74,8.76,8.46,8.53,8.53,1676600
6/13/2019,8.2,8.26,7.73,7.81,7.81,5649200
6/14/2019,7.8,7.8,7.37,7.52,7.52,3420100
6/17/2019,7.58,7.61,7.25,7.36,7.36,2739900
6/18/2019,7.44,7.53,7.28,7.42,7.42,2100100
6/19/2019,7.47,7.73,7.38,7.63,7.63,1863300
6/20/2019,7.73,7.845,7.61,7.68,7.68,1807500
6/21/2019,7.53,7.53,7.25,7.4,7.4,2233300
6/24/2019,7.38,7.385,7.01,7.06,7.06,2635400
6/25/2019,6.9,6.98,6.73,6.74,6.74,2920600
6/26/2019,6.72,6.86,6.59,6.62,6.62,2887400
6/27/2019,6.63,7.15,6.63,7.08,7.08,2782600
6/28/2019,7.2,7.25,6.87,6.99,6.99,1574300
7/2/2019,6.95,7,6.75,6.8,6.8,1078500
7/3/2019,6.71,6.91,6.69,6.86,6.86,973200
7/4/2019,6.84,6.9,6.78,6.88,6.88,249200
7/5/2019,6.87,6.91,6.77,6.81,6.81,598200
7/8/2019,6.79,6.79,6.6,6.62,6.62,919900
7/9/2019,6.59,6.83,6.49,6.78,6.78,1342100
7/10/2019,6.83,6.85,6.61,6.67,6.67,868300
7/11/2019,6.73,6.8,6.64,6.69,6.69,845400
7/12/2019,6.65,6.65,6.26,6.33,6.33,1837600
7/15/2019,6.33,6.64,6.25,6.58,6.58,1283900
7/16/2019,6.73,6.73,6.54,6.58,6.58,886200
7/17/2019,6.63,6.69,6.56,6.66,6.66,956000
7/18/2019,6.6,6.65,6.35,6.49,6.49,956600
7/19/2019,6.53,6.55,6.39,6.4,6.4,407900
7/22/2019,6.41,6.45,6.12,6.18,6.18,868100
7/23/2019,6.17,6.17,5.8,5.93,5.93,2070600
7/24/2019,5.83,5.87,5.6,5.62,5.62,3009700
7/25/2019,5.6,5.89,5.32,5.37,5.37,3408800
7/26/2019,5.33,5.495,5.23,5.24,5.24,3722000
7/29/2019,5.23,5.8,4.9,5.72,5.72,6497900
7/30/2019,5.73,5.86,5.41,5.49,5.49,3710100
7/31/2019,5.47,5.7,5.43,5.58,5.58,2258400
8/1/2019,5.62,5.66,5.22,5.39,5.39,1706100
8/2/2019,5.56,5.89,5.53,5.79,5.79,3167000
8/6/2019,5.77,5.945,5.66,5.85,5.85,2354000
8/7/2019,5.74,5.83,5.69,5.81,5.81,1296600
8/8/2019,5.96,6.09,5.87,6.02,6.02,2664900
8/9/2019,6,6.28,5.76,6.14,6.14,2283700
8/12/2019,6.09,6.3,5.9,6.28,6.28,1558600
8/13/2019,6.22,6.54,6.12,6.51,6.51,2007300
8/14/2019,6.4,6.52,6.08,6.09,6.09,2512400
8/15/2019,5.93,5.98,5.54,5.69,5.69,2448200
8/16/2019,5.79,6.12,5.75,5.89,5.89,1711400
8/19/2019,6.05,6.07,5.69,5.77,5.77,1021500
8/20/2019,5.75,5.8,5.58,5.62,5.62,829200
8/21/2019,5.57,5.65,5.46,5.5,5.5,772100
8/22/2019,5.48,5.55,5.27,5.31,5.31,1055400
8/23/2019,5.26,5.57,5.23,5.34,5.34,1194700
8/26/2019,5.4,5.41,5.22,5.34,5.34,1009500
8/27/2019,5.44,5.44,5.02,5.13,5.13,1279600
8/28/2019,5.04,5.36,4.93,5.23,5.23,1799100
8/29/2019,5.22,5.35,5.15,5.26,5.26,1337600
8/30/2019,5.28,5.36,5.23,5.35,5.35,806500
9/3/2019,5.35,5.59,5.3,5.59,5.59,1173600
9/4/2019,5.61,5.7,5.45,5.65,5.65,944300
9/5/2019,5.69,6.05,5.67,5.99,5.99,1268600
9/6/2019,6.03,6.22,5.87,6.1,6.1,2116400
9/9/2019,6.23,6.23,5.8,5.84,5.84,1383700
9/10/2019,5.8,5.97,5.68,5.83,5.83,1007600
9/11/2019,5.85,5.89,5.63,5.73,5.73,1440100
9/12/2019,5.57,5.68,5.5,5.51,5.51,1010400
9/13/2019,5.55,5.67,5.505,5.64,5.64,677500
9/16/2019,5.65,5.73,5.58,5.66,5.66,771500
9/17/2019,5.68,5.68,5.335,5.39,5.39,1224000
